Time (s)	Time since Epoch	Temperature (K)	H (Oe)
98.5629148382	1474051025.6	2.1553	100.067
98.7099085342	1474051025.74	2.1553	100.067
98.8549282984	1474051025.89	2.1567	100.067
99.0399078189	1474051026.07	2.1567	100.067
99.1899462277	1474051026.22	2.1567	100.067
99.3462149461	1474051026.38	2.1579	100.067
99.490922464	1474051026.53	2.1579	100.067
99.6339667414	1474051026.67	2.1579	100.067
99.7749860826	1474051026.81	2.1579	100.067
99.9189745631	1474051026.95	2.1574	100.067
100.10998162	1474051027.14	2.1574	100.067
100.295970965	1474051027.33	2.1574	100.067
100.451985905	1474051027.49	2.1587	100.067
100.647994501	1474051027.68	2.1587	100.067
100.789019441	1474051027.82	2.1587	100.067
100.952977692	1474051027.99	2.1599	100.067
101.109033374	1474051028.14	2.1599	100.067
101.28801086	1474051028.32	2.1599	100.067
101.449015522	1474051028.48	2.1608	100.067
101.626050799	1474051028.66	2.1608	100.067
101.776044113	1474051028.81	2.1608	100.067
101.922061572	1474051028.96	2.1608	100.067
102.122049443	1474051029.16	2.1615	100.067
102.278037949	1474051029.31	2.1615	100.067
102.420073645	1474051029.45	2.1615	100.067
102.576050333	1474051029.61	2.1624	100.067
102.7240467	1474051029.76	2.1624	100.067
102.887081896	1474051029.92	2.1624	100.067
103.042087634	1474051030.08	2.1624	100.067
103.230078901	1474051030.27	2.1634	100.067
103.437100712	1474051030.47	2.1634	100.067
103.578133115	1474051030.61	2.1634	100.067
103.736154021	1474051030.77	2.1641	100.067
103.89913137	1474051030.93	2.1641	100.067
104.040112147	1474051031.08	2.1641	100.067
104.181163211	1474051031.22	2.1641	100.067
104.339158303	1474051031.37	2.1647	100.067
104.509172703	1474051031.54	2.1647	100.067
104.650161255	1474051031.68	2.1647	100.067
104.800149592	1474051031.84	2.1655	100.067
104.991103467	1474051032.03	2.1655	100.067
105.157082301	1474051032.19	2.1655	100.067
105.345240576	1474051032.38	2.1661	100.067
105.573199996	1474051032.61	2.1661	100.067
105.7161998	1474051032.75	2.1661	100.067
105.889198267	1474051032.92	2.1681	100.067
106.115236626	1474051033.15	2.1681	100.067
106.256209628	1474051033.29	2.1681	100.067
106.41224354	1474051033.45	2.1681	100.067
106.56421856	1474051033.6	2.1681	100.067
106.704232431	1474051033.74	2.1682	100.067
106.84923198	1474051033.88	2.1682	100.067
106.998235062	1474051034.03	2.1682	100.067
107.181240028	1474051034.22	2.1694	100.067
107.326245798	1474051034.36	2.1694	100.067
107.494257031	1474051034.53	2.1694	100.067
107.635270774	1474051034.67	2.1715	100.067
107.792246401	1474051034.83	2.1715	100.067
107.965175203	1474051035.0	2.1715	100.067
108.171274581	1474051035.21	2.1713	100.067
108.324270622	1474051035.36	2.1713	100.067
108.489268554	1474051035.52	2.1713	100.067
108.644326851	1474051035.68	2.1728	100.067
108.793312517	1474051035.83	2.1728	100.067
108.937306906	1474051035.97	2.1728	100.067
109.090326273	1474051036.12	2.1728	100.067
109.239307273	1474051036.27	2.1741	100.067
109.38930774	1474051036.42	2.1741	100.067
109.563311988	1474051036.6	2.1741	100.067
109.717323452	1474051036.75	2.1752	100.067
109.887342205	1474051036.92	2.1752	100.067
110.054335217	1474051037.09	2.1752	100.067
110.269354452	1474051037.3	2.1752	100.067
110.454407992	1474051037.49	2.1746	100.067
110.62737909	1474051037.66	2.1746	100.067
110.791409494	1474051037.83	2.1756	100.067
110.940389562	1474051037.97	2.1756	100.067
111.087420889	1474051038.12	2.1756	100.067
111.243443604	1474051038.28	2.1756	100.067
111.384436821	1474051038.42	2.1768	100.067
111.576412961	1474051038.61	2.1768	100.067
111.722415493	1474051038.76	2.1768	100.067
111.88554088	1474051038.92	2.1777	100.067
112.029397806	1474051039.07	2.1777	100.067
112.181886602	1474051039.22	2.1777	100.067
112.412488299	1474051039.45	2.1785	100.067
112.583458408	1474051039.62	2.1785	100.067
112.725472957	1474051039.76	2.1785	100.067
112.914445747	1474051039.95	2.1794	100.067
113.084489692	1474051040.12	2.1794	100.067
113.245537272	1474051040.28	2.1794	100.067
113.388503177	1474051040.42	2.1794	100.067
113.605511894	1474051040.64	2.1801	100.067
113.759487904	1474051040.8	2.1801	100.067
113.917527469	1474051040.95	2.1801	100.067
114.066466485	1474051041.1	2.1809	100.067
114.242589281	1474051041.28	2.1809	100.067
114.402535291	1474051041.44	2.1809	100.067
114.571269605	1474051041.61	2.1816	100.067
114.79055828	1474051041.83	2.1816	100.067
114.93056562	1474051041.97	2.1816	100.067
115.091614755	1474051042.13	2.1838	100.067
115.258641977	1474051042.29	2.1838	100.067
115.432579671	1474051042.47	2.1838	100.067
115.614634215	1474051042.65	2.1841	100.067
115.790590936	1474051042.83	2.1841	100.067
115.960711698	1474051043.0	2.1841	100.067
116.116661328	1474051043.15	2.1857	100.067
116.285649731	1474051043.32	2.1857	100.067
116.449607982	1474051043.48	2.1857	100.067
116.591181218	1474051043.63	2.1857	100.067
116.739703179	1474051043.78	2.186	100.067
116.929645675	1474051043.96	2.186	100.067
117.090656246	1474051044.13	2.186	100.067
117.246650971	1474051044.28	2.1859	100.067
117.390673662	1474051044.43	2.1859	100.067
117.572687775	1474051044.61	2.1859	100.067
117.779713007	1474051044.82	2.1879	100.067
117.974685654	1474051045.01	2.1879	100.067
118.135727015	1474051045.17	2.1879	100.067
118.286752234	1474051045.32	2.1898	100.067
118.439663371	1474051045.47	2.1898	100.067
118.595706302	1474051045.63	2.1898	100.067
118.740706162	1474051045.78	2.1898	100.067
118.958705422	1474051045.99	2.1898	100.067
119.109732818	1474051046.14	2.1898	100.067
119.250735054	1474051046.29	2.1898	100.067
119.397734659	1474051046.43	2.1897	100.067
119.590755767	1474051046.63	2.1897	100.067
119.752742263	1474051046.79	2.1897	100.067
119.925773074	1474051046.96	2.1913	100.067
120.113778336	1474051047.15	2.1913	100.067
120.254778084	1474051047.29	2.1913	100.067
120.397758295	1474051047.43	2.1929	100.067
120.563771961	1474051047.6	2.1929	100.067
120.706794468	1474051047.74	2.1929	100.067
120.852766521	1474051047.89	2.1929	100.067
120.994793199	1474051048.03	2.1927	100.067
121.179884369	1474051048.22	2.1927	100.067
121.321830187	1474051048.36	2.1927	100.067
121.462807231	1474051048.5	2.1941	100.067
121.628819342	1474051048.66	2.1941	100.067
121.776834991	1474051048.81	2.1941	100.067
121.931848816	1474051048.97	2.1941	100.067
122.154818515	1474051049.19	2.1954	100.067
122.300840017	1474051049.34	2.1954	100.067
122.45286853	1474051049.49	2.1954	100.067
122.59486162	1474051049.63	2.1966	100.067
122.784921674	1474051049.82	2.1966	100.067
122.933866599	1474051049.97	2.1966	100.067
123.10695961	1474051050.14	2.196	100.067
123.263849711	1474051050.3	2.196	100.067
123.449884152	1474051050.49	2.196	100.067
123.617905026	1474051050.65	2.1971	100.067
123.772413782	1474051050.81	2.1971	100.067
123.923926342	1474051050.96	2.1971	100.067
124.135974883	1474051051.17	2.1971	100.067
124.319882379	1474051051.36	2.1984	100.067
124.505923661	1474051051.54	2.1984	100.067
124.646909103	1474051051.68	2.1994	100.067
124.788146457	1474051051.82	2.1994	100.067
124.930893416	1474051051.97	2.1994	100.067
125.076941354	1474051052.11	2.1994	100.067
125.242010195	1474051052.28	2.2005	100.067
125.402009386	1474051052.44	2.2005	100.067
125.569967749	1474051052.61	2.2005	100.067
125.724957315	1474051052.76	2.2012	100.067
125.90300957	1474051052.94	2.2012	100.067
126.044993329	1474051053.08	2.2012	100.067
126.198990797	1474051053.23	2.2012	100.067
126.408077041	1474051053.44	2.2012	100.067
126.586003962	1474051053.62	2.2026	100.067
126.730014835	1474051053.77	2.2026	100.067
126.918081364	1474051053.95	2.2033	100.067
127.102031778	1474051054.14	2.2033	100.067
127.243001048	1474051054.28	2.2033	100.067
127.394029377	1474051054.43	2.2033	100.067
127.538036518	1474051054.57	2.2038	100.067
127.716071978	1474051054.75	2.2038	100.067
127.85707297	1474051054.89	2.2038	100.067
128.041055107	1474051055.08	2.2043	100.067
128.185090859	1474051055.22	2.2043	100.067
128.334037339	1474051055.37	2.2043	100.067
128.537098846	1474051055.57	2.2043	100.067
128.703101937	1474051055.74	2.2052	100.067
128.84813663	1474051055.88	2.2052	100.067
128.997087463	1474051056.03	2.2052	100.067
129.182149399	1474051056.22	2.2056	100.067
129.335095058	1474051056.37	2.2056	100.067
129.503118109	1474051056.54	2.2056	100.067
129.673716882	1474051056.71	2.2077	100.067
129.850179915	1474051056.89	2.2077	100.067
129.993154217	1474051057.03	2.2077	100.067
130.164194302	1474051057.2	2.2083	100.067
130.394211936	1474051057.43	2.2083	100.067
130.540166573	1474051057.58	2.2083	100.067
130.696216968	1474051057.73	2.2085	100.067
130.837174419	1474051057.87	2.2085	100.067
130.990181656	1474051058.03	2.2085	100.067
131.130196149	1474051058.17	2.2085	100.067
131.396242159	1474051058.43	2.21	100.067
131.575203162	1474051058.61	2.21	100.067
131.766265888	1474051058.8	2.2119	100.067
131.922230136	1474051058.96	2.2119	100.067
132.101257071	1474051059.14	2.2119	100.067
132.292271592	1474051059.33	2.2118	100.067
132.446232362	1474051059.48	2.2118	100.067
132.612267487	1474051059.65	2.2118	100.067
132.812320046	1474051059.85	2.2118	100.067
132.969227564	1474051060.01	2.2131	100.067
133.111208835	1474051060.15	2.2131	100.067
133.267199828	1474051060.3	2.2131	100.067
133.463213711	1474051060.5	2.2148	100.067
133.631215926	1474051060.67	2.2148	100.067
133.771204916	1474051060.81	2.2148	100.067
133.920176587	1474051060.96	2.2142	100.067
134.064234732	1474051061.1	2.2142	100.067
134.246024924	1474051061.28	2.2142	100.067
134.389259846	1474051061.43	2.2156	100.067
134.572297779	1474051061.61	2.2156	100.067
134.718248373	1474051061.76	2.2156	100.067
134.868362977	1474051061.9	2.2156	100.067
135.068260968	1474051062.11	2.2168	100.067
135.237222003	1474051062.27	2.2168	100.067
135.384341344	1474051062.42	2.2168	100.067
135.576305666	1474051062.61	2.2159	100.067
135.73526331	1474051062.77	2.2159	100.067
135.880342476	1474051062.92	2.2159	100.067
136.037285447	1474051063.07	2.2172	100.067
136.17831754	1474051063.21	2.2172	100.067
136.333276938	1474051063.37	2.2172	100.067
136.484278521	1474051063.52	2.2172	100.067
136.658333774	1474051063.69	2.2185	100.067
136.797479948	1474051063.83	2.2185	100.067
136.941307951	1474051063.98	2.2185	100.067
137.095318482	1474051064.13	2.2194	100.067
137.234315686	1474051064.27	2.2194	100.316
137.384093164	1474051064.42	2.2194	99.882
137.529334984	1474051064.57	2.2194	99.882
137.709328204	1474051064.75	2.2203	99.957
137.861345831	1474051064.9	2.2203	99.976
138.00038471	1474051065.04	2.2203	100.091
138.167349109	1474051065.2	2.221	100.091
138.323353165	1474051065.36	2.221	99.959
138.465340345	1474051065.5	2.221	100.016
138.656371971	1474051065.69	2.2233	99.998
138.843376739	1474051065.88	2.2233	100.052
138.986395514	1474051066.02	2.2233	100.052
139.136388206	1474051066.17	2.2233	100.054
139.361410831	1474051066.4	2.2236	100.146
139.500442556	1474051066.54	2.2236	100.071
139.639428875	1474051066.68	2.2236	100.052
139.790435434	1474051066.83	2.2236	100.052
139.940462025	1474051066.98	2.2236	100.07
140.107993693	1474051067.14	2.2236	100.033
140.29741215	1474051067.33	2.2254	100.11
140.438433357	1474051067.47	2.2254	100.11
140.577444556	1474051067.61	2.2254	100.014
140.72543657	1474051067.76	2.2254	99.995
140.878490146	1474051067.91	2.2258	99.995
141.051464665	1474051068.09	2.2258	100.01
141.191472316	1474051068.23	2.2258	100.048
141.363500767	1474051068.4	2.2276	100.012
141.504486831	1474051068.54	2.2276	100.126
141.645500885	1474051068.68	2.2276	100.126
141.784526079	1474051068.82	2.2276	99.993
141.93450011	1474051068.97	2.2275	99.956
142.121503323	1474051069.16	2.2275	100.014
142.260497417	1474051069.3	2.2275	100.014
142.428541928	1474051069.47	2.2293	100.048
142.570518845	1474051069.61	2.2293	100.011
142.709547461	1474051069.75	2.2293	100.011
142.848525382	1474051069.89	2.2293	100.028
143.006595737	1474051070.04	2.2307	100.026
143.186561589	1474051070.22	2.2307	100.083
143.348579186	1474051070.39	2.2307	100.083
143.496587682	1474051070.53	2.2304	100.082
143.714616176	1474051070.75	2.2304	100.094
143.854606411	1474051070.89	2.2304	99.999
144.003604517	1474051071.04	2.2315	99.999
144.164606069	1474051071.2	2.2315	100.041
144.310604868	1474051071.35	2.2315	100.041
144.449598651	1474051071.49	2.2315	100.027
144.588634731	1474051071.63	2.2332	100.027
144.731592239	1474051071.77	2.2332	100.089
144.904615586	1474051071.94	2.2332	100.072
145.054602057	1474051072.09	2.2327	100.053
145.199679357	1474051072.24	2.2327	100.053
145.353661897	1474051072.39	2.2327	100.068
145.505693209	1474051072.54	2.2327	100.011
145.656633213	1474051072.69	2.2341	100.085
145.811682803	1474051072.85	2.2341	100.085
145.971655559	1474051073.01	2.2341	100.051
146.131758314	1474051073.17	2.2355	100.051
146.317705363	1474051073.36	2.2355	100.145
146.465696443	1474051073.5	2.2355	100.049
146.605684812	1474051073.64	2.2355	100.049
146.833730691	1474051073.87	2.2364	100.105
146.978728685	1474051074.02	2.2364	99.932
147.133737222	1474051074.17	2.2364	100.217
147.312796502	1474051074.35	2.2373	100.217
147.47171807	1474051074.51	2.2373	100.066
147.615725522	1474051074.65	2.2373	100.086
147.785709443	1474051074.82	2.2385	100.072
147.927747628	1474051074.96	2.2385	100.032
148.117811414	1474051075.15	2.2385	100.087
148.263794042	1474051075.3	2.2377	100.087
148.43076124	1474051075.47	2.2377	100.086
148.57575799	1474051075.61	2.2377	100.082
148.714785673	1474051075.75	2.2377	100.082
148.877789458	1474051075.91	2.2386	100.086
149.066839377	1474051076.1	2.2386	100.028
149.206760569	1474051076.24	2.2386	100.03
149.366799568	1474051076.4	2.2394	100.088
149.511845146	1474051076.55	2.2394	100.088
149.658802454	1474051076.7	2.2394	100.147
149.79782174	1474051076.84	2.2394	100.112
149.939826958	1474051076.98	2.2394	100.112
150.162838643	1474051077.2	2.2407	100.109
150.332834382	1474051077.37	2.2407	100.033
150.47184216	1474051077.51	2.2407	100.162
150.646855611	1474051077.68	2.2421	100.006
150.790851555	1474051077.83	2.2421	100.006
150.929829788	1474051077.97	2.2421	100.182
151.084899904	1474051078.12	2.2426	100.123
151.231860945	1474051078.27	2.2426	100.162
151.373867096	1474051078.41	2.2426	100.162
151.543874965	1474051078.58	2.2426	100.181
151.754924877	1474051078.79	2.245	100.049
151.927899708	1474051078.97	2.245	99.992
152.071902806	1474051079.11	2.245	100.033
152.244932373	1474051079.28	2.2452	100.033
152.393926436	1474051079.43	2.2452	99.995
152.539942651	1474051079.58	2.2452	100.079
152.724966645	1474051079.76	2.2457	100.071
152.913915799	1474051079.95	2.2457	100.246
153.066910596	1474051080.11	2.2457	100.246
153.240996949	1474051080.28	2.2457	100.236
153.395938932	1474051080.43	2.2461	93.637
153.589982304	1474051080.63	2.2461	96.269
153.734958839	1474051080.77	2.2461	93.655
153.898972759	1474051080.94	2.2483	93.655
154.041970697	1474051081.08	2.2483	90.703
154.19502303	1474051081.23	2.2483	87.937
154.384990095	1474051081.42	2.2483	85.152
154.526001972	1474051081.56	2.25	82.473
154.673019304	1474051081.71	2.25	82.473
154.832028264	1474051081.87	2.25	79.613
155.006041842	1474051082.04	2.2499	75.841
155.191062726	1474051082.23	2.2499	73.133
155.331094324	1474051082.37	2.2499	73.133
155.477044918	1474051082.52	2.2499	70.458
155.630040026	1474051082.67	2.2499	67.575
155.777043052	1474051082.82	2.2499	64.884
155.91603528	1474051082.95	2.2499	64.884
156.108074242	1474051083.15	2.2519	62.075
156.259191518	1474051083.3	2.2519	59.311
156.405070893	1474051083.44	2.2519	56.596
156.586082646	1474051083.62	2.2536	56.596
156.738112091	1474051083.78	2.2536	53.863
156.91417984	1474051083.95	2.2536	50.981
157.125187457	1474051084.16	2.2532	47.303
157.323236539	1474051084.36	2.2532	44.586
157.468217428	1474051084.51	2.2532	41.886
157.644248478	1474051084.68	2.2547	41.886
157.86217994	1474051084.9	2.2547	39.093
158.005242255	1474051085.04	2.2547	36.334
158.185249782	1474051085.22	2.2545	33.662
158.398254655	1474051085.44	2.2545	30.943
158.53921926	1474051085.58	2.2545	28.324
158.733287201	1474051085.77	2.2558	25.941
158.927283301	1474051085.96	2.2558	23.576
159.068276518	1474051086.11	2.2558	23.576
159.284332947	1474051086.32	2.2573	20.123
159.459284819	1474051086.5	2.2573	18.474
159.601291593	1474051086.64	2.2573	16.516
159.753329746	1474051086.79	2.2582	14.635
159.937307839	1474051086.97	2.2582	12.846
160.099334144	1474051087.14	2.2582	12.846
160.312344926	1474051087.35	2.2593	11.239
160.536357416	1474051087.57	2.2593	8.307
160.677416255	1474051087.71	2.2593	8.307
160.86438619	1474051087.9	2.2588	6.503
161.008370006	1474051088.05	2.2588	5.953
161.183453432	1474051088.22	2.2588	4.766
161.376380928	1474051088.41	2.2595	4.766
161.592400969	1474051088.63	2.2595	3.179
161.753409363	1474051088.79	2.2595	3.179
161.902389431	1474051088.94	2.2607	2.668
162.058367984	1474051089.1	2.2607	2.083
162.203691287	1474051089.24	2.2607	1.847
162.343424011	1474051089.38	2.2607	1.847
162.558399395	1474051089.6	2.2613	1.416
162.724439807	1474051089.76	2.2613	1.098
162.889435251	1474051089.93	2.2613	0.888
163.077356542	1474051090.12	2.2621	0.774
163.22238346	1474051090.26	2.2621	0.413
163.379365928	1474051090.42	2.2621	0.413
163.548511698	1474051090.59	2.2641	0.347
163.72648869	1474051090.77	2.2641	0.207
163.888496024	1474051090.93	2.2641	0.085
164.050472568	1474051091.09	2.2646	0.067
164.195518767	1474051091.23	2.2646	0.067
164.341482113	1474051091.38	2.2646	0.02
164.57450745	1474051091.61	2.2646	-0.169
164.792504844	1474051091.83	2.2648	-0.155
164.965516373	1474051092.0	2.2648	-0.107
165.114534383	1474051092.15	2.2665	-0.19
165.25957996	1474051092.3	2.2665	-0.19
165.409517293	1474051092.45	2.2665	-0.296
165.556553597	1474051092.6	2.2665	-0.334
165.76752607	1474051092.81	2.2684	-0.242
165.923579886	1474051092.96	2.2684	-0.27
166.064543246	1474051093.1	2.2684	-0.27
166.255548748	1474051093.29	2.2681	-0.28
166.438517638	1474051093.48	2.2681	-0.199
166.598576853	1474051093.64	2.2681	-0.221
166.812600259	1474051093.85	2.2698	-0.209
166.989610656	1474051094.03	2.2698	-0.204
167.156593405	1474051094.19	2.2698	-0.123
167.371634722	1474051094.41	2.2695	-0.123
167.517603043	1474051094.56	2.2695	-0.261
167.67661418	1474051094.71	2.2695	-0.166
167.90763915	1474051094.95	2.2709	-0.118
168.047810077	1474051095.09	2.2709	-0.125
168.198620083	1474051095.24	2.2709	-0.092
168.342608252	1474051095.38	2.2725	-0.092
168.527677341	1474051095.57	2.2725	-0.086
168.687697681	1474051095.73	2.2725	-0.105
168.859686634	1474051095.9	2.2736	-0.128
169.055670039	1474051096.09	2.2736	-0.131
169.203693464	1474051096.24	2.2736	-0.057
169.393708423	1474051096.43	2.2749	-0.057
169.537743554	1474051096.58	2.2749	-0.092
169.712696359	1474051096.75	2.2749	-0.162
169.926678402	1474051096.96	2.2743	-0.108
170.124740235	1474051097.16	2.2743	-0.073
170.268659051	1474051097.31	2.2743	-0.093
170.419701065	1474051097.46	2.2755	-0.093
170.587136322	1474051097.62	2.2755	-0.1
170.745726672	1474051097.78	2.2755	-0.03
170.893728638	1474051097.93	2.2755	-0.093
171.112743631	1474051098.15	2.2768	-0.011
171.254734233	1474051098.29	2.2768	-0.124
171.401746278	1474051098.44	2.2768	-0.124
171.592753335	1474051098.63	2.2781	-0.046
171.748771074	1474051098.79	2.2781	-0.028
171.901754675	1474051098.94	2.2781	-0.013
172.052776784	1474051099.09	2.2771	-0.013
172.201783598	1474051099.24	2.2771	0.004
172.385788438	1474051099.42	2.2771	0.015
172.556814217	1474051099.6	2.2779	-0.088
172.719846614	1474051099.76	2.2779	0.013
172.862802877	1474051099.9	2.2779	0.013
173.009831406	1474051100.05	2.2779	-0.074
173.221837029	1474051100.26	2.2792	-0.025
173.383824147	1474051100.42	2.2792	-0.002
173.523842994	1474051100.56	2.2792	-0.002
173.680856874	1474051100.72	2.2804	-0.134
173.85985924	1474051100.9	2.2804	-0.068
174.0078469	1474051101.05	2.2804	-0.058
174.194851667	1474051101.23	2.281	-0.058
174.398803885	1474051101.44	2.281	-0.062
174.542031343	1474051101.58	2.281	-0.062
174.688931427	1474051101.73	2.2818	-0.062
174.837890347	1474051101.88	2.2818	-0.062
174.988866739	1474051102.03	2.2818	-0.062
175.138865028	1474051102.18	2.2818	-0.062
175.279922312	1474051102.32	2.284	-0.062
175.473951067	1474051102.51	2.284	-0.062
175.614957968	1474051102.65	2.284	-0.062
